temperature_c,relative_humidity_pct,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,rainfall_mm_h,cape_j_kg,cin_j_kg,lifted_index_c,precipitable_water_mm,wind_shear_0_6km_kts,k_index,total_totals_index,timestamp_utc
26.55,88.5,1007.55,3.0486112,219.5,0.0,1073.7393,-72.149994,-0.31247622,61.375,14.706945,39.63889,44.451157,2024-10-02T00:45:00Z
26.9,88.0,1007.8,3.027778,219.0,0.0,1237.4857,-66.2,-1.2499683,61.75,14.661112,39.72222,44.44352,2024-10-02T01:00:00Z
27.175,86.5,1008.025,3.0416667,218.25,0.0,1268.6857,-65.649994,-1.3193016,61.7125,14.691668,39.71389,44.448612,2024-10-02T01:15:00Z
27.45,85.0,1008.25,3.0555558,217.5,0.0,1299.8857,-65.1,-1.3886349,61.675,14.722223,39.705555,44.453705,2024-10-02T01:30:00Z
27.725,83.5,1008.475,3.0694447,216.75,0.0,1331.0857,-64.55,-1.4579681,61.637497,14.752778,39.69722,44.458797,2024-10-02T01:45:00Z
28.0,82.0,1008.7,3.0833335,216.0,0.0,1362.2856,-64.0,-1.5273014,61.6,14.783334,39.68889,44.46389,2024-10-02T02:00:00Z
28.325,80.25,1008.725,3.3472223,215.75,0.0,1392.0713,-63.35,-1.5934919,61.5625,15.36389,39.680557,44.56065,2024-10-02T02:15:00Z
28.65,78.5,1008.75,3.6111112,215.5,0.0,1421.857,-62.7,-1.6596823,61.524998,15.944445,39.672222,44.65741,2024-10-02T02:30:00Z
28.974998,76.75,1008.775,3.875,215.25,0.0,1451.6428,-62.050003,-1.7258728,61.487495,16.525002,39.663887,44.754166,2024-10-02T02:45:00Z
29.3,75.0,1008.8,4.138889,215.0,0.0,1481.4285,-61.4,-1.7920632,61.449997,17.105556,39.655556,44.850925,2024-10-02T03:00:00Z
29.699999,72.75,1008.825,4.229167,215.5,0.0,1506.2428,-60.600002,-1.8472061,61.374996,17.304169,39.63889,44.884026,2024-10-02T03:15:00Z
30.099998,70.5,1008.85,4.3194447,216.0,0.0,1531.0571,-59.800003,-1.902349,61.299995,17.502779,39.622223,44.91713,2024-10-02T03:30:00Z
30.5,68.25,1008.875,4.4097223,216.5,0.0,1555.8713,-59.0,-1.9574919,61.225,17.70139,39.605556,44.950233,2024-10-02T03:45:00Z
30.9,66.0,1008.9,4.5000005,217.0,0.0,1580.6857,-58.2,-2.0126348,61.149998,17.900002,39.58889,44.983334,2024-10-02T04:00:00Z
31.25,64.0,1008.825,4.493056,217.0,0.0,1356.6393,-66.15,-0.88447607,61.074997,17.884724,39.572224,44.98079,2024-10-02T04:15:00Z
31.599998,62.0,1008.75,4.4861116,217.0,0.0,1132.5928,-74.1,0.24368262,61.0,17.869446,39.555557,44.97824,2024-10-02T04:30:00Z
31.949999,60.0,1008.675,4.479167,217.0,0.0,908.5464,-82.05,1.3718413,60.925,17.854168,39.538887,44.975693,2024-10-02T04:45:00Z
32.3,58.0,1008.6,4.4722223,217.0,0.0,684.5,-90.0,2.5,60.85,17.83889,39.52222,44.97315,2024-10-02T05:00:00Z
32.575,56.75,1008.35,4.4097223,217.5,0.0,688.625,-90.0,2.5,60.8875,17.70139,39.530556,44.950233,2024-10-02T05:15:00Z
32.85,55.5,1008.1,4.3472223,218.0,0.0,692.75,-90.0,2.5,60.925003,17.563889,39.538887,44.927315,2024-10-02T05:30:00Z
33.125,54.25,1007.85,4.2847223,218.5,0.0,696.875,-90.0,2.5,60.9625,17.42639,39.547222,44.904396,2024-10-02T05:45:00Z
33.4,53.0,1007.6,4.2222223,219.0,0.0,701.0,-90.0,2.5,61.000004,17.288889,39.555557,44.88148,2024-10-02T06:00:00Z
33.575,52.5,1007.32495,4.2083335,218.5,0.0,703.625,-90.0,2.5,61.112503,17.258333,39.58056,44.87639,2024-10-02T06:15:00Z
33.75,52.0,1007.05,4.1944447,218.0,0.0,706.25,-90.0,2.5,61.225,17.22778,39.605556,44.871296,2024-10-02T06:30:00Z
33.925,51.5,1006.775,4.180556,217.5,0.0,708.875,-90.0,2.5,61.337498,17.197224,39.630554,44.866203,2024-10-02T06:45:00Z
34.1,51.0,1006.5,4.166667,217.0,0.0,711.5,-90.0,2.5,61.449997,17.166668,39.655556,44.86111,2024-10-02T07:00:00Z
34.25,50.5,1006.25,4.0347223,217.0,0.0,713.75,-90.0,2.5,61.524998,16.87639,39.672222,44.81273,2024-10-02T07:15:00Z
34.4,50.0,1006.0,3.9027781,217.0,0.0,716.0,-90.0,2.5,61.6,16.586113,39.68889,44.76435,2024-10-02T07:30:00Z
34.55,49.5,1005.75,3.7708335,217.0,0.0,718.25,-90.0,2.5,61.675,16.295834,39.705555,44.715973,2024-10-02T07:45:00Z
34.7,49.0,1005.5,3.638889,217.0,0.0,720.5,-90.0,2.5,61.75,16.005556,39.72222,44.66759,2024-10-02T08:00:00Z
34.75,49.0,1005.25,3.465278,212.5,0.0,721.25,-90.0,2.5,61.825,15.623611,39.738888,44.603935,2024-10-02T08:15:00Z
34.800003,49.0,1005.0,3.291667,208.0,0.0,722.0,-90.0,2.5,61.9,15.241667,39.755554,44.540276,2024-10-02T08:30:00Z
34.850002,49.0,1004.75,3.1180558,203.5,0.0,722.75,-90.0,2.5,61.975002,14.859723,39.772224,44.47662,2024-10-02T08:45:00Z
34.9,49.0,1004.5,2.9444447,199.0,0.0,723.5,-90.0,2.5,62.050003,14.477778,39.78889,44.412964,2024-10-02T09:00:00Z
34.575,51.75,1004.375,3.0694447,188.75,0.0,718.625,-90.0,2.5,62.3875,14.752778,39.86389,44.458797,2024-10-02T09:15:00Z
34.25,54.5,1004.25,3.1944447,178.5,0.0,713.75,-90.0,2.5,62.725,15.027779,39.93889,44.50463,2024-10-02T09:30:00Z
33.925,57.25,1004.125,3.3194444,168.25,0.0,708.875,-90.0,2.5,63.0625,15.302778,40.01389,44.550465,2024-10-02T09:45:00Z
33.6,60.0,1004.0,3.4444444,158.0,0.0,704.0,-90.0,2.5,63.399998,15.577778,40.08889,44.5963,2024-10-02T10:00:00Z
33.024998,64.0,1004.05,3.7291667,155.0,0.0,965.7714,-81.85,1.2771746,63.7375,16.204166,40.16389,44.700695,2024-10-02T10:15:00Z
32.449997,68.0,1004.1,4.013889,152.0,0.0,1227.5428,-73.7,0.054349184,64.075,16.830555,40.23889,44.80509,2024-10-02T10:30:00Z
31.875,72.0,1004.15,4.298611,149.0,0.0,1489.3142,-65.55,-1.1684762,64.4125,17.456945,40.31389,44.909492,2024-10-02T10:45:00Z
31.3,76.0,1004.2,4.5833335,146.0,0.0,1751.0857,-57.4,-2.3913016,64.75,18.083334,40.38889,45.01389,2024-10-02T11:00:00Z
30.875,76.75,1004.325,4.6458335,147.75,0.0,1702.9143,-58.25,-2.284254,64.3375,18.220835,40.297222,45.036804,2024-10-02T11:15:00Z
30.45,77.5,1004.45,4.7083335,149.5,0.0,1654.7429,-59.1,-2.1772065,63.925003,18.358334,40.20556,45.059723,2024-10-02T11:30:00Z
30.025,78.25,1004.575,4.7708335,151.25,0.0,1606.5714,-59.95,-2.0701587,63.5125,18.495834,40.11389,45.08264,2024-10-02T11:45:00Z
29.6,79.0,1004.7,4.8333335,153.0,0.0,1558.4,-60.8,-1.9631112,63.100002,18.633335,40.022224,45.105556,2024-10-02T12:00:00Z
29.55,79.5,1004.925,4.6597223,154.0,0.0,1556.2571,-60.9,-1.9583492,63.175003,18.25139,40.03889,45.0419,2024-10-02T12:15:00Z
29.5,80.0,1005.15,4.486111,155.0,0.0,1554.1143,-61.0,-1.9535873,63.25,17.869446,40.055557,44.97824,2024-10-02T12:30:00Z
29.45,80.5,1005.375,4.3125,156.0,0.0,1551.9714,-61.1,-1.9488252,63.325,17.487501,40.072224,44.91458,2024-10-02T12:45:00Z
29.4,81.0,1005.6,4.138889,157.0,0.0,1549.8285,-61.2,-1.9440633,63.4,17.105556,40.08889,44.850925,2024-10-02T13:00:00Z
29.325,81.75,1005.875,4.0833335,159.5,0.0,1545.9714,-61.35,-1.935492,63.5125,16.983334,40.11389,44.830555,2024-10-02T13:15:00Z
29.25,82.5,1006.15,4.0277777,162.0,0.0,1542.1143,-61.5,-1.9269207,63.625,16.861113,40.13889,44.810184,2024-10-02T13:30:00Z
29.175,83.25,1006.425,3.9722223,164.5,0.0,1538.2572,-61.65,-1.9183494,63.7375,16.738892,40.163887,44.789814,2024-10-02T13:45:00Z
29.1,84.0,1006.7,3.916667,167.0,0.0,1534.4001,-61.8,-1.9097781,63.85,16.616669,40.18889,44.769444,2024-10-02T14:00:00Z
29.05,84.0,1006.975,3.854167,169.5,0.0,1527.2001,-61.9,-1.8937781,63.774998,16.479168,40.172222,44.74653,2024-10-02T14:15:00Z
29.0,84.0,1007.25,3.791667,172.0,0.0,1520.0,-62.0,-1.8777779,63.699997,16.341667,40.155556,44.72361,2024-10-02T14:30:00Z
28.95,84.0,1007.525,3.7291667,174.5,0.0,1512.8,-62.1,-1.8617778,63.625,16.204166,40.13889,44.70069,2024-10-02T14:45:00Z
28.9,84.0,1007.8,3.6666667,177.0,0.0,1505.6,-62.2,-1.8457778,63.55,16.066666,40.122223,44.677776,2024-10-02T15:00:00Z
28.875,83.75,1007.875,3.6805556,179.0,0.0,1499.9429,-62.25,-1.8332063,63.4375,16.097221,40.09722,44.68287,2024-10-02T15:15:00Z
28.849998,83.5,1007.94995,3.6944447,181.0,0.0,1494.2856,-62.300003,-1.8206348,63.324997,16.127777,40.07222,44.68796,2024-10-02T15:30:00Z
28.824999,83.25,1008.02496,3.7083335,183.0,0.0,1488.6284,-62.350002,-1.8080633,63.212498,16.158333,40.047222,44.693054,2024-10-02T15:45:00Z
28.8,83.0,1008.1,3.7222223,185.0,0.0,1482.9713,-62.4,-1.7954918,63.1,16.188889,40.02222,44.698147,2024-10-02T16:00:00Z
28.775,83.0,1008.14996,3.763889,191.5,0.0,1479.4142,-62.45,-1.7875872,63.0625,16.280556,40.013885,44.713425,2024-10-02T16:15:00Z
28.75,83.0,1008.19995,3.8055558,198.0,0.0,1475.8572,-62.5,-1.7796824,63.025,16.372223,40.005554,44.728703,2024-10-02T16:30:00Z
28.725,83.0,1008.25,3.8472223,204.5,0.0,1472.3,-62.55,-1.7717777,62.9875,16.46389,39.997223,44.74398,2024-10-02T16:45:00Z
28.7,83.0,1008.3,3.888889,211.0,0.0,1468.7429,-62.6,-1.7638731,62.95,16.555557,39.988888,44.75926,2024-10-02T17:00:00Z
28.7,82.25,1008.2,3.888889,215.5,0.0,1462.7001,-62.6,-1.7504445,62.725002,16.555557,39.93889,44.75926,2024-10-02T17:15:00Z
28.7,81.5,1008.1,3.888889,220.0,0.0,1456.6572,-62.6,-1.737016,62.5,16.555557,39.88889,44.75926,2024-10-02T17:30:00Z
28.7,80.75,1008.0,3.888889,224.5,0.0,1450.6144,-62.6,-1.7235875,62.275,16.555557,39.83889,44.75926,2024-10-02T17:45:00Z
28.7,80.0,1007.9,3.888889,229.0,0.0,1444.5715,-62.6,-1.710159,62.050003,16.555557,39.78889,44.75926,2024-10-02T18:00:00Z
28.6,80.5,1007.72504,3.7291667,231.25,0.0,1434.543,-62.8,-1.6878731,62.050003,16.204168,39.78889,44.700695,2024-10-02T18:15:00Z
28.5,81.0,1007.55005,3.5694447,233.5,0.0,1424.5143,-63.0,-1.6655873,62.050003,15.852778,39.788887,44.642128,2024-10-02T18:30:00Z
28.4,81.5,1007.375,3.4097223,235.75,0.0,1414.4856,-63.2,-1.6433015,62.05,15.501389,39.788887,44.583565,2024-10-02T18:45:00Z
28.3,82.0,1007.2,3.25,238.0,0.0,1404.457,-63.4,-1.6210157,62.05,15.15,39.788887,44.525,2024-10-02T19:00:00Z
28.175,81.75,1007.075,3.3194444,238.75,0.0,1385.2571,-63.65,-1.578349,61.7875,15.302778,39.730553,44.550465,2024-10-02T19:15:00Z
28.05,81.5,1006.95,3.3888888,239.5,0.0,1366.057,-63.9,-1.5356822,61.525,15.455556,39.672222,44.575928,2024-10-02T19:30:00Z
27.925,81.25,1006.825,3.4583335,240.25,0.0,1346.8569,-64.15,-1.4930155,61.2625,15.608334,39.61389,44.60139,2024-10-02T19:45:00Z
27.8,81.0,1006.7,3.527778,241.0,0.0,1327.657,-64.4,-1.4503489,61.0,15.761112,39.555557,44.626854,2024-10-02T20:00:00Z
27.724998,80.5,1006.525,3.5000002,242.5,0.0,1314.2427,-64.55,-1.4205394,60.7375,15.700001,39.497223,44.61667,2024-10-02T20:15:00Z
27.65,80.0,1006.35,3.4722223,244.0,0.0,1300.8285,-64.7,-1.3907299,60.475,15.638889,39.43889,44.606483,2024-10-02T20:30:00Z
27.575,79.5,1006.175,3.4444447,245.5,0.0,1287.4143,-64.85,-1.3609205,60.212498,15.577779,39.380554,44.5963,2024-10-02T20:45:00Z
27.5,79.0,1006.0,3.416667,247.0,0.0,1274.0,-65.0,-1.3311111,59.949997,15.516667,39.32222,44.586113,2024-10-02T21:00:00Z
27.425,79.0,1005.925,3.3055558,242.75,0.0,1263.8429,-65.15,-1.3085397,59.837498,15.2722225,39.29722,44.545372,2024-10-02T21:15:00Z
27.35,79.0,1005.85,3.1944447,238.5,0.0,1253.6858,-65.3,-1.2859684,59.725,15.027779,39.27222,44.50463,2024-10-02T21:30:00Z
27.275002,79.0,1005.775,3.0833335,234.25,0.0,1243.5287,-65.45,-1.2633971,59.6125,14.783334,39.247223,44.46389,2024-10-02T21:45:00Z
27.2,79.0,1005.7,2.9722223,230.0,0.0,1233.3716,-65.6,-1.2408258,59.5,14.538889,39.22222,44.42315,2024-10-02T22:00:00Z
27.125,79.5,1005.875,2.9444447,231.25,0.0,1225.7001,-65.75,-1.223778,59.5375,14.4777775,39.230553,44.412964,2024-10-02T22:15:00Z
27.05,80.0,1006.05005,2.916667,232.5,0.0,1218.0286,-65.899994,-1.2067304,59.575,14.416667,39.238888,44.40278,2024-10-02T22:30:00Z
26.975,80.5,1006.22504,2.888889,233.75,0.0,1210.3572,-66.049995,-1.1896826,59.612503,14.3555565,39.247223,44.392593,2024-10-02T22:45:00Z
26.9,81.0,1006.4,2.8611114,235.0,0.0,1202.6857,-66.2,-1.1726348,59.65,14.294445,39.255554,44.38241,2024-10-02T23:00:00Z
26.825,81.25,1006.42505,2.763889,234.25,0.0,1193.3857,-66.35,-1.1519682,59.612503,14.080556,39.247223,44.34676,2024-10-02T23:15:00Z
26.75,81.5,1006.45,2.666667,233.5,0.0,1184.0857,-66.5,-1.1313015,59.575,13.866667,39.238888,44.31111,2024-10-02T23:30:00Z
26.675,81.75,1006.475,2.5694447,232.75,0.0,1174.7856,-66.65,-1.1106348,59.5375,13.652778,39.230553,44.275463,2024-10-02T23:45:00Z
26.6,82.0,1006.5,2.4722223,232.0,0.0,1165.4857,-66.8,-1.0899682,59.5,13.438889,39.22222,44.239815,2024-10-03T00:00:00Z
26.575,80.75,1006.625,2.6944447,236.25,0.0,1156.6143,-66.850006,-1.070254,59.0875,13.927778,39.130554,44.321297,2024-10-03T00:15:00Z
26.55,79.5,1006.75,2.916667,240.5,0.0,1147.7429,-66.9,-1.0505397,58.675,14.416667,39.038887,44.40278,2024-10-03T00:30:00Z
26.525,78.25,1006.875,3.138889,244.75,0.0,1138.8715,-66.95,-1.0308254,58.262497,14.905556,38.947224,44.48426,2024-10-03T00:45:00Z
26.5,77.0,1007.0,3.3611114,249.0,0.0,1130.0,-67.0,-1.0111111,57.85,15.394445,38.855556,44.565742,2024-10-03T01:00:00Z
26.85,76.25,1007.125,3.3750002,248.5,0.0,1171.1857,-66.3,-1.1026349,58.15,15.425001,38.922222,44.570835,2024-10-03T01:15:00Z
27.2,75.5,1007.25,3.3888893,248.0,0.0,1212.3713,-65.6,-1.1941587,58.45,15.455557,38.98889,44.575928,2024-10-03T01:30:00Z
27.55,74.75,1007.375,3.4027781,247.5,0.0,1253.5571,-64.899994,-1.2856824,58.75,15.486112,39.055557,44.58102,2024-10-03T01:45:00Z
27.9,74.0,1007.5,3.416667,247.0,0.0,1294.7428,-64.2,-1.3772062,59.050003,15.516667,39.122223,44.586113,2024-10-03T02:00:00Z
28.3,72.5,1007.65,3.5277781,245.5,0.0,1331.3428,-63.399998,-1.4585395,59.200005,15.761112,39.155556,44.626854,2024-10-03T02:15:00Z
28.7,71.0,1007.8,3.638889,244.0,0.0,1367.9429,-62.6,-1.5398729,59.350002,16.005556,39.18889,44.667595,2024-10-03T02:30:00Z
29.1,69.5,1007.94995,3.75,242.5,0.0,1404.5428,-61.8,-1.6212063,59.5,16.250002,39.22222,44.708332,2024-10-03T02:45:00Z
29.5,68.0,1008.1,3.8611112,241.0,0.0,1441.1428,-61.0,-1.7025396,59.65,16.494446,39.255554,44.749073,2024-10-03T03:00:00Z
29.875,66.75,1008.175,3.701389,241.75,0.0,1247.1072,-68.25,-0.6519047,59.8375,16.143057,39.297222,44.69051,2024-10-03T03:15:00Z
30.25,65.5,1008.25,3.541667,242.5,0.0,1053.0714,-75.5,0.39873022,60.025,15.791668,39.33889,44.631943,2024-10-03T03:30:00Z
30.625,64.25,1008.325,3.3819447,243.25,0.0,859.0357,-82.75,1.4493651,60.2125,15.440279,39.380554,44.57338,2024-10-03T03:45:00Z
31.0,63.0,1008.4,3.2222226,244.0,0.0,665.0,-90.0,2.5,60.4,15.08889,39.422222,44.514816,2024-10-03T04:00:00Z
31.4,61.75,1008.35004,2.916667,244.25,0.0,671.0,-90.0,2.5,60.625,14.416668,39.47222,44.40278,2024-10-03T04:15:00Z
31.8,60.5,1008.30005,2.6111112,244.5,0.0,677.0,-90.0,2.5,60.85,13.744445,39.522224,44.29074,2024-10-03T04:30:00Z
32.199997,59.25,1008.25,2.3055556,244.75,0.0,683.0,-90.0,2.5,61.075,13.072222,39.572224,44.178703,2024-10-03T04:45:00Z
32.6,58.0,1008.2,2.0,245.0,0.0,689.0,-90.0,2.5,61.3,12.4,39.622223,44.066666,2024-10-03T05:00:00Z
32.875,57.5,1007.975,1.7291666,245.75,0.0,693.125,-90.0,2.5,61.5625,11.804167,39.680557,43.96736,2024-10-03T05:15:00Z
33.15,57.0,1007.75,1.4583334,246.5,0.0,697.25,-90.0,2.5,61.825,11.208333,39.73889,43.868057,2024-10-03T05:30:00Z
33.425,56.5,1007.525,1.1875,247.25,0.0,701.375,-90.0,2.5,62.0875,10.612499,39.797222,43.76875,2024-10-03T05:45:00Z
33.7,56.0,1007.3,0.9166667,248.0,0.0,705.5,-90.0,2.5,62.350002,10.016666,39.855556,43.669445,2024-10-03T06:00:00Z
33.85,55.5,1007.0,0.8194445,246.25,0.0,707.75,-90.0,2.5,62.425003,9.802777,39.872223,43.633797,2024-10-03T06:15:00Z
34.0,55.0,1006.69995,0.7222222,244.5,0.0,710.0,-90.0,2.5,62.5,9.588888,39.88889,43.59815,2024-10-03T06:30:00Z
34.15,54.5,1006.39996,0.625,242.75,0.0,712.25,-90.0,2.5,62.574997,9.375,39.905556,43.5625,2024-10-03T06:45:00Z
34.3,54.0,1006.1,0.5277778,241.0,0.0,714.5,-90.0,2.5,62.649998,9.161111,39.922222,43.52685,2024-10-03T07:00:00Z
34.25,54.5,1005.85,0.6111111,202.5,0.0,713.75,-90.0,2.5,62.725,9.344444,39.93889,43.557407,2024-10-03T07:15:00Z
34.199997,55.0,1005.6,0.6944444,164.0,0.0,713.0,-90.0,2.5,62.799995,9.527778,39.955555,43.587963,2024-10-03T07:30:00Z
34.149998,55.5,1005.35,0.7777778,125.5,0.0,712.25,-90.0,2.5,62.874996,9.711111,39.97222,43.61852,2024-10-03T07:45:00Z
34.1,56.0,1005.1,0.8611111,87.0,0.0,711.5,-90.0,2.5,62.949997,9.894444,39.988888,43.649075,2024-10-03T08:00:00Z
33.375,60.25,1004.94995,1.3055556,91.5,0.225,992.6322,-81.9,1.229984,64.0375,10.872223,40.230553,43.81204,2024-10-03T08:15:00Z
32.65,64.5,1004.8,1.7500001,96.0,0.45,1273.7644,-73.8,-0.04003191,65.125,11.85,40.47222,43.975,2024-10-03T08:30:00Z
31.925,68.75,1004.65,2.1944447,100.5,0.67499995,1554.8965,-65.7,-1.3100479,66.2125,12.827778,40.71389,44.137962,2024-10-03T08:45:00Z
31.2,73.0,1004.5,2.638889,105.0,0.9,1836.0287,-57.6,-2.5800638,67.3,13.805556,40.955555,44.300926,2024-10-03T09:00:00Z
31.1,73.25,1004.45,2.3958335,136.5,0.95,1833.9286,-57.8,-2.575397,67.425,13.270834,40.983334,44.211807,2024-10-03T09:15:00Z
31.0,73.5,1004.4,2.152778,168.0,1.0,1831.8286,-58.0,-2.5707302,67.55,12.736112,41.01111,44.122684,2024-10-03T09:30:00Z
30.9,73.75,1004.35,1.9097223,199.5,1.05,1829.7285,-58.2,-2.5660634,67.674995,12.201389,41.038887,44.03356,2024-10-03T09:45:00Z
30.8,74.0,1004.3,1.6666667,231.0,1.1,1827.6284,-58.4,-2.5613966,67.799995,11.666667,41.066666,43.944443,2024-10-03T10:00:00Z
30.675,74.25,1004.2,1.7569445,226.5,0.82500005,1773.2213,-58.65,-2.440492,66.587494,11.865278,40.797222,43.977547,2024-10-03T10:15:00Z
30.55,74.5,1004.1,1.8472223,222.0,0.55,1718.8142,-58.9,-2.3195872,65.375,12.063889,40.52778,44.010647,2024-10-03T10:30:00Z
30.425,74.75,1004.0,1.9375001,217.5,0.275,1664.407,-59.15,-2.1986823,64.1625,12.2625,40.25833,44.043747,2024-10-03T10:45:00Z
30.3,75.0,1003.9,2.027778,213.0,0.0,1609.9999,-59.4,-2.0777776,62.949997,12.461111,39.988888,44.07685,2024-10-03T11:00:00Z
30.199999,75.5,1004.10004,1.7361112,214.75,0.0,1602.2,-59.600002,-2.0604444,62.949997,11.819445,39.988888,43.969906,2024-10-03T11:15:00Z
30.099998,76.0,1004.30005,1.4444445,216.5,0.0,1594.3999,-59.800003,-2.043111,62.949997,11.177778,39.988888,43.86296,2024-10-03T11:30:00Z
30.0,76.5,1004.5,1.1527778,218.25,0.0,1586.6,-60.0,-2.0257778,62.949997,10.536111,39.988888,43.75602,2024-10-03T11:45:00Z
29.9,77.0,1004.7,0.8611111,220.0,0.0,1578.8,-60.2,-2.0084445,62.949997,9.894444,39.988888,43.649075,2024-10-03T12:00:00Z
29.75,79.0,1004.775,0.9930556,198.5,0.0,1577.1714,-60.5,-2.0048254,63.324997,10.184722,40.07222,43.697456,2024-10-03T12:15:00Z
29.599998,81.0,1004.85,1.125,177.0,0.0,1575.5428,-60.800003,-2.0012064,63.699997,10.475,40.155556,43.745834,2024-10-03T12:30:00Z
29.449999,83.0,1004.925,1.2569445,155.5,0.0,1573.9143,-61.100002,-1.9975872,64.075,10.765278,40.238888,43.794212,2024-10-03T12:45:00Z
29.3,85.0,1005.0,1.388889,134.0,0.0,1572.2856,-61.4,-1.9939681,64.45,11.055555,40.32222,43.842594,2024-10-03T13:00:00Z
29.15,85.75,1005.35,1.3333334,150.0,0.0,1556.4714,-61.7,-1.9588255,64.45,10.933333,40.32222,43.822224,2024-10-03T13:15:00Z
29.0,86.5,1005.7,1.2777778,166.0,0.0,1540.6572,-62.0,-1.9236827,64.45,10.811111,40.32222,43.801853,2024-10-03T13:30:00Z
28.85,87.25,1006.05005,1.2222222,182.0,0.0,1524.843,-62.3,-1.88854,64.45,10.688889,40.32222,43.781483,2024-10-03T13:45:00Z
28.7,88.0,1006.4,1.1666666,198.0,0.0,1509.0288,-62.6,-1.8533974,64.45,10.566667,40.32222,43.761112,2024-10-03T14:00:00Z
28.675001,87.75,1006.60004,1.2569444,196.75,0.0,1503.2859,-62.649998,-1.8406353,64.337494,10.765278,40.29722,43.794212,2024-10-03T14:15:00Z
28.650002,87.5,1006.80005,1.3472223,195.5,0.0,1497.543,-62.699997,-1.8278732,64.225,10.963889,40.27222,43.827316,2024-10-03T14:30:00Z
28.625,87.25,1007.0,1.4375001,194.25,0.0,1491.8,-62.75,-1.8151113,64.1125,11.1625,40.247223,43.86042,2024-10-03T14:45:00Z
28.6,87.0,1007.2,1.5277779,193.0,0.0,1486.0571,-62.8,-1.8023492,64.0,11.361112,40.22222,43.89352,2024-10-03T15:00:00Z
28.575,86.75,1007.325,1.6666667,192.5,0.0,1480.3999,-62.85,-1.7897778,63.8875,11.666667,40.19722,43.944447,2024-10-03T15:15:00Z
28.55,86.5,1007.45,1.8055557,192.0,0.0,1474.7428,-62.9,-1.7772062,63.775,11.972223,40.172222,43.99537,2024-10-03T15:30:00Z
28.525,86.25,1007.575,1.9444447,191.5,0.0,1469.0857,-62.95,-1.7646347,63.662502,12.277779,40.147224,44.046295,2024-10-03T15:45:00Z
28.5,86.0,1007.7,2.0833335,191.0,0.0,1463.4285,-63.0,-1.7520633,63.550003,12.583334,40.122223,44.09722,2024-10-03T16:00:00Z
28.5,85.25,1007.75,2.2222223,190.75,0.0,1457.6428,-63.0,-1.7392061,63.325005,12.888889,40.072224,44.148148,2024-10-03T16:15:00Z
28.5,84.5,1007.80005,2.3611112,190.5,0.0,1451.857,-63.0,-1.726349,63.100002,13.194445,40.022224,44.199074,2024-10-03T16:30:00Z
28.5,83.75,1007.85004,2.5000002,190.25,0.0,1446.0713,-63.0,-1.7134919,62.875,13.500001,39.97222,44.25,2024-10-03T16:45:00Z
28.5,83.0,1007.9,2.638889,190.0,0.0,1440.2856,-63.0,-1.7006347,62.65,13.805556,39.922222,44.300926,2024-10-03T17:00:00Z
28.4,82.25,1007.80005,2.6597223,193.5,0.0,1420.7856,-63.2,-1.6573014,62.275,13.85139,39.83889,44.308563,2024-10-03T17:15:00Z
28.3,81.5,1007.7,2.6805558,197.0,0.0,1401.2856,-63.4,-1.6139681,61.9,13.8972225,39.755554,44.316204,2024-10-03T17:30:00Z
28.2,80.75,1007.6,2.701389,200.5,0.0,1381.7858,-63.6,-1.570635,61.525,13.943056,39.672222,44.323845,2024-10-03T17:45:00Z
28.1,80.0,1007.5,2.7222223,204.0,0.0,1362.2858,-63.8,-1.5273017,61.15,13.98889,39.58889,44.331482,2024-10-03T18:00:00Z
28.0,80.25,1007.4,2.7291667,207.25,0.0,1350.1572,-64.0,-1.5003493,61.075,14.004168,39.572224,44.33403,2024-10-03T18:15:00Z
27.900002,80.5,1007.3,2.7361112,210.5,0.0,1338.0286,-64.2,-1.473397,61.0,14.019445,39.555557,44.336575,2024-10-03T18:30:00Z
27.800001,80.75,1007.19995,2.7430556,213.75,0.0,1325.9,-64.4,-1.4464446,60.925003,14.034722,39.53889,44.33912,2024-10-03T18:45:00Z
27.7,81.0,1007.1,2.75,217.0,0.0,1313.7715,-64.6,-1.4194922,60.850002,14.05,39.522224,44.341667,2024-10-03T19:00:00Z
27.625,81.25,1006.925,2.7291667,219.5,0.0,1304.8143,-64.75,-1.3995874,60.8125,14.004167,39.51389,44.33403,2024-10-03T19:15:00Z
27.55,81.5,1006.75,2.7083335,222.0,0.0,1295.8572,-64.899994,-1.3796827,60.775,13.958334,39.505554,44.32639,2024-10-03T19:30:00Z
27.475,81.75,1006.575,2.6875002,224.5,0.0,1286.9,-65.049995,-1.3597779,60.7375,13.9125,39.497223,44.31875,2024-10-03T19:45:00Z
27.4,82.0,1006.4,2.666667,227.0,0.0,1277.9429,-65.2,-1.3398731,60.699997,13.866667,39.488888,44.31111,2024-10-03T20:00:00Z
27.375,82.0,1006.275,2.7222223,229.75,0.0,1274.4286,-65.25,-1.3320634,60.6625,13.988889,39.480553,44.331482,2024-10-03T20:15:00Z
27.349998,82.0,1006.15,2.777778,232.5,0.0,1270.9143,-65.3,-1.3242539,60.625,14.111111,39.47222,44.351852,2024-10-03T20:30:00Z
27.324999,82.0,1006.025,2.8333335,235.25,0.0,1267.3999,-65.35,-1.3164444,60.587498,14.233334,39.46389,44.372223,2024-10-03T20:45:00Z
